SPEAKER,DATE,TITLE,CITATION,URL,Attitude,Merged_Text
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, and Mexico in terms of migration and other factors? Gracias
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, What is reality all about? We see that there's a growing production in some parts of the geography of Mexico where there are conditions for the production of this crop
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And crops of poppy in Mexico, which is the base for heroin production, undoubtedly is taking place in places where there's a violence as of the production of these crops and criminal groups as well, who have become stronger through the introduction of illegal weapons, guns in our country, guns, firearms coming from the United States into Mexico"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," Unfortunately, well, this is encouraging—increasingly encouraging—the opium poppy cultivation in Mexico"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,Mexico-U
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,"And surely, the academic exchanges, academic exchanges seek to have more students from Mexico to be able to come to the United States to get their training, their education here, and North American students to be able to go to Mexico"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," This is a mechanism that's allowing us to really identify areas of opportunity; to enhance value chains, productive chains, and also supply chains that are there for the production in the United States as well as in Mexico"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," But we wanted to really try to launch efforts in both governments to promote competitiveness and productivity of the United States, of Mexico, of North America as a whole, and to really promote and foster this region so that it can become the most attractive region for investments, economic growth and productivity and development"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,,"And to take an example of something that obviously always gets a lot of attention—the issue of the border—a lot of the undocumented workers or migration flows that we've seen over the last several years aren't coming from Mexico, but are coming from Central America"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And if it were not for the hard work of Mexico in trying to secure its border to the south and to cooperate with us, we would have a much more significant problem"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,, And Mexico is going to need the United States to cooperate in order to rid itself of the violence and corruption that results from the drug trade
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And I want everybody to be very clear: Mexico has been a consistent, strong partner with us on these issues"
Barack Obama,22-Jul-16,The President's News Conference With President Enrique Peña Nieto of Mexico,"Barack Obama, The President's News Conference With President Enrique Peña Nieto of Mexico Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/317633",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-enrique-pena-nieto-mexico,," And the benefit of a cooperative Mexico—and by the way, a Mexico that has a healthy economy, a Mexico that can help us build stability and security in Central America—that's going to do a lot more to solve any migration crisis or drug trafficking problem than a wall"
Barack Obama,18-Oct-16,The President's News Conference With Prime Minister Matteo Renzi of Italy,"Barack Obama, The President's News Conference With Prime Minister Matteo Renzi of Italy Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/319145",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-prime-minister-matteo-renzi-italy,," And net migration into this country has actually been flat—in some cases, even decreased—or we've seen reverse flows, particularly with respect to Mexico"
Barack Obama,14-Nov-16,The President's News Conference,"Barack Obama, The President's News Conference Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/319671",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1140,,"When it comes to trade, I think when you're governing, it will become increasingly apparent that if you were to just eliminate trade deals with Mexico, for example, well, you've got a global supply chain"
